thread_id,ts,supports_total_count
https://decide.madrid.es/proposals/1665,2015-09-19T00:00:00Z,7
https://decide.madrid.es/proposals/1666,2015-09-19T00:00:00Z,110
https://decide.madrid.es/proposals/1667,2015-09-19T00:00:00Z,598
https://decide.madrid.es/proposals/1668,2015-09-19T00:00:00Z,39
https://decide.madrid.es/proposals/1669,2015-09-19T00:00:00Z,16
https://decide.madrid.es/proposals/167,2015-09-15T00:00:00Z,122
https://decide.madrid.es/proposals/1670,2015-09-19T00:00:00Z,25
https://decide.madrid.es/proposals/1671,2015-09-19T00:00:00Z,116
https://decide.madrid.es/proposals/1672,2015-09-19T00:00:00Z,28
https://decide.madrid.es/proposals/1673,2015-09-19T00:00:00Z,44
https://decide.madrid.es/proposals/1674,2015-09-19T00:00:00Z,13
https://decide.madrid.es/proposals/1675,2015-09-19T00:00:00Z,30
https://decide.madrid.es/proposals/1676,2015-09-19T00:00:00Z,69
https://decide.madrid.es/proposals/1677,2015-09-19T00:00:00Z,14
https://decide.madrid.es/proposals/1678,2015-09-19T00:00:00Z,295
https://decide.madrid.es/proposals/1679,2015-09-19T00:00:00Z,74
https://decide.madrid.es/proposals/168,2015-09-15T00:00:00Z,77
https://decide.madrid.es/proposals/1680,2015-09-19T00:00:00Z,56
https://decide.madrid.es/proposals/1681,2015-09-19T00:00:00Z,52
https://decide.madrid.es/proposals/1682,2015-09-19T00:00:00Z,49
https://decide.madrid.es/proposals/1683,2015-09-19T00:00:00Z,79
https://decide.madrid.es/proposals/1684,2015-09-19T00:00:00Z,19
https://decide.madrid.es/proposals/1685,2015-09-19T00:00:00Z,42
https://decide.madrid.es/proposals/1686,2015-09-19T00:00:00Z,36
https://decide.madrid.es/proposals/1687,2015-09-19T00:00:00Z,36
https://decide.madrid.es/proposals/1688,2015-09-19T00:00:00Z,30
https://decide.madrid.es/proposals/1689,2015-09-20T00:00:00Z,7
https://decide.madrid.es/proposals/1690,2015-09-20T00:00:00Z,34
https://decide.madrid.es/proposals/1691,2015-09-20T00:00:00Z,11
https://decide.madrid.es/proposals/1692,2015-09-20T00:00:00Z,182
https://decide.madrid.es/proposals/1693,2015-09-20T00:00:00Z,125
https://decide.madrid.es/proposals/1694,2015-09-20T00:00:00Z,43
https://decide.madrid.es/proposals/1695,2015-09-20T00:00:00Z,71
https://decide.madrid.es/proposals/1696,2015-09-20T00:00:00Z,171
https://decide.madrid.es/proposals/1697,2015-09-20T00:00:00Z,101
https://decide.madrid.es/proposals/1698,2015-09-20T00:00:00Z,52
https://decide.madrid.es/proposals/1699,2015-09-20T00:00:00Z,138
https://decide.madrid.es/proposals/17,2015-09-15T00:00:00Z,436
https://decide.madrid.es/proposals/1700,2015-09-20T00:00:00Z,139
https://decide.madrid.es/proposals/1701,2015-09-20T00:00:00Z,19
https://decide.madrid.es/proposals/1702,2015-09-20T00:00:00Z,82
https://decide.madrid.es/proposals/1703,2015-09-20T00:00:00Z,184
https://decide.madrid.es/proposals/1704,2015-09-20T00:00:00Z,161
https://decide.madrid.es/proposals/1705,2015-09-20T00:00:00Z,3
https://decide.madrid.es/proposals/1706,2015-09-20T00:00:00Z,382
https://decide.madrid.es/proposals/1707,2015-09-20T00:00:00Z,44
https://decide.madrid.es/proposals/1708,2015-09-20T00:00:00Z,83
https://decide.madrid.es/proposals/1709,2015-09-20T00:00:00Z,166
https://decide.madrid.es/proposals/171,2015-09-15T00:00:00Z,67
https://decide.madrid.es/proposals/1710,2015-09-20T00:00:00Z,105
https://decide.madrid.es/proposals/1711,2015-09-20T00:00:00Z,14
https://decide.madrid.es/proposals/1712,2015-09-20T00:00:00Z,293
https://decide.madrid.es/proposals/1713,2015-09-20T00:00:00Z,13
https://decide.madrid.es/proposals/1714,2015-09-20T00:00:00Z,7
https://decide.madrid.es/proposals/1715,2015-09-20T00:00:00Z,56
https://decide.madrid.es/proposals/1716,2015-09-20T00:00:00Z,44
https://decide.madrid.es/proposals/1717,2015-09-20T00:00:00Z,8
https://decide.madrid.es/proposals/1718,2015-09-20T00:00:00Z,103
https://decide.madrid.es/proposals/1719,2015-09-20T00:00:00Z,28
https://decide.madrid.es/proposals/172,2015-09-15T00:00:00Z,3737
https://decide.madrid.es/proposals/1720,2015-09-20T00:00:00Z,5
https://decide.madrid.es/proposals/1721,2015-09-20T00:00:00Z,47
https://decide.madrid.es/proposals/1722,2015-09-20T00:00:00Z,21
https://decide.madrid.es/proposals/1723,2015-09-20T00:00:00Z,103
https://decide.madrid.es/proposals/1724,2015-09-20T00:00:00Z,522
https://decide.madrid.es/proposals/1725,2015-09-20T00:00:00Z,22
https://decide.madrid.es/proposals/1726,2015-09-20T00:00:00Z,32
https://decide.madrid.es/proposals/1727,2015-09-20T00:00:00Z,3
https://decide.madrid.es/proposals/1728,2015-09-20T00:00:00Z,76
https://decide.madrid.es/proposals/1729,2015-09-20T00:00:00Z,28
https://decide.madrid.es/proposals/173,2015-09-15T00:00:00Z,121
https://decide.madrid.es/proposals/1730,2015-09-20T00:00:00Z,162
https://decide.madrid.es/proposals/1731,2015-09-20T00:00:00Z,34
https://decide.madrid.es/proposals/1732,2015-09-20T00:00:00Z,24
https://decide.madrid.es/proposals/1733,2015-09-20T00:00:00Z,66
https://decide.madrid.es/proposals/1734,2015-09-20T00:00:00Z,59
https://decide.madrid.es/proposals/1735,2015-09-20T00:00:00Z,23
https://decide.madrid.es/proposals/1736,2015-09-20T00:00:00Z,40
https://decide.madrid.es/proposals/1737,2015-09-20T00:00:00Z,104
https://decide.madrid.es/proposals/1738,2015-09-20T00:00:00Z,110
https://decide.madrid.es/proposals/1739,2015-09-20T00:00:00Z,64
https://decide.madrid.es/proposals/174,2015-09-15T00:00:00Z,374
https://decide.madrid.es/proposals/1740,2015-09-20T00:00:00Z,144
https://decide.madrid.es/proposals/1741,2015-09-20T00:00:00Z,457
https://decide.madrid.es/proposals/1742,2015-09-20T00:00:00Z,529
https://decide.madrid.es/proposals/1743,2015-09-20T00:00:00Z,3
https://decide.madrid.es/proposals/1744,2015-09-20T00:00:00Z,131
https://decide.madrid.es/proposals/1745,2015-09-20T00:00:00Z,150
https://decide.madrid.es/proposals/1746,2015-09-20T00:00:00Z,37
https://decide.madrid.es/proposals/1747,2015-09-20T00:00:00Z,98
https://decide.madrid.es/proposals/1748,2015-09-20T00:00:00Z,191
https://decide.madrid.es/proposals/1749,2015-09-20T00:00:00Z,68
https://decide.madrid.es/proposals/175,2015-09-15T00:00:00Z,199
https://decide.madrid.es/proposals/1750,2015-09-20T00:00:00Z,6
https://decide.madrid.es/proposals/1751,2015-09-20T00:00:00Z,24
https://decide.madrid.es/proposals/1752,2015-09-20T00:00:00Z,23
https://decide.madrid.es/proposals/1753,2015-09-20T00:00:00Z,109
https://decide.madrid.es/proposals/1754,2015-09-20T00:00:00Z,173
https://decide.madrid.es/proposals/1755,2015-09-20T00:00:00Z,45
https://decide.madrid.es/proposals/1756,2015-09-20T00:00:00Z,24
https://decide.madrid.es/proposals/1757,2015-09-20T00:00:00Z,230
https://decide.madrid.es/proposals/1758,2015-09-20T00:00:00Z,113
https://decide.madrid.es/proposals/1759,2015-09-20T00:00:00Z,237
https://decide.madrid.es/proposals/1760,2015-09-20T00:00:00Z,21
https://decide.madrid.es/proposals/1761,2015-09-20T00:00:00Z,9
https://decide.madrid.es/proposals/1762,2015-09-20T00:00:00Z,20
https://decide.madrid.es/proposals/1763,2015-09-20T00:00:00Z,46
https://decide.madrid.es/proposals/1764,2015-09-20T00:00:00Z,14
https://decide.madrid.es/proposals/1765,2015-09-20T00:00:00Z,29
https://decide.madrid.es/proposals/1766,2015-09-20T00:00:00Z,78
https://decide.madrid.es/proposals/1767,2015-09-20T00:00:00Z,49
https://decide.madrid.es/proposals/1768,2015-09-20T00:00:00Z,94
https://decide.madrid.es/proposals/1769,2015-09-20T00:00:00Z,48
https://decide.madrid.es/proposals/1770,2015-09-20T00:00:00Z,42
https://decide.madrid.es/proposals/1771,2015-09-20T00:00:00Z,44
https://decide.madrid.es/proposals/1772,2015-09-20T00:00:00Z,50
https://decide.madrid.es/proposals/1773,2015-09-20T00:00:00Z,20
https://decide.madrid.es/proposals/1774,2015-09-20T00:00:00Z,13
https://decide.madrid.es/proposals/1775,2015-09-20T00:00:00Z,86
https://decide.madrid.es/proposals/1776,2015-09-20T00:00:00Z,65
https://decide.madrid.es/proposals/1777,2015-09-20T00:00:00Z,191
https://decide.madrid.es/proposals/1778,2015-09-20T00:00:00Z,43
https://decide.madrid.es/proposals/1779,2015-09-20T00:00:00Z,208
https://decide.madrid.es/proposals/178,2015-09-15T00:00:00Z,67
https://decide.madrid.es/proposals/1780,2015-09-20T00:00:00Z,93
https://decide.madrid.es/proposals/1781,2015-09-20T00:00:00Z,37
https://decide.madrid.es/proposals/1782,2015-09-20T00:00:00Z,18
https://decide.madrid.es/proposals/1783,2015-09-20T00:00:00Z,59
https://decide.madrid.es/proposals/1784,2015-09-20T00:00:00Z,34
https://decide.madrid.es/proposals/1785,2015-09-20T00:00:00Z,217
https://decide.madrid.es/proposals/1786,2015-09-20T00:00:00Z,17
https://decide.madrid.es/proposals/1787,2015-09-20T00:00:00Z,23
https://decide.madrid.es/proposals/1788,2015-09-21T00:00:00Z,10
https://decide.madrid.es/proposals/1789,2015-09-21T00:00:00Z,20
https://decide.madrid.es/proposals/1790,2015-09-21T00:00:00Z,26
https://decide.madrid.es/proposals/1791,2015-09-21T00:00:00Z,59
https://decide.madrid.es/proposals/1792,2015-09-21T00:00:00Z,36
https://decide.madrid.es/proposals/1793,2015-09-21T00:00:00Z,25
https://decide.madrid.es/proposals/1794,2015-09-21T00:00:00Z,1756
https://decide.madrid.es/proposals/1795,2015-09-21T00:00:00Z,36
https://decide.madrid.es/proposals/1796,2015-09-21T00:00:00Z,77
https://decide.madrid.es/proposals/1797,2015-09-21T00:00:00Z,140
https://decide.madrid.es/proposals/1798,2015-09-21T00:00:00Z,292
https://decide.madrid.es/proposals/1799,2015-09-21T00:00:00Z,100
https://decide.madrid.es/proposals/1800,2015-09-21T00:00:00Z,106
https://decide.madrid.es/proposals/1801,2015-09-21T00:00:00Z,103
https://decide.madrid.es/proposals/1802,2015-09-21T00:00:00Z,117
https://decide.madrid.es/proposals/1803,2015-09-21T00:00:00Z,637
https://decide.madrid.es/proposals/1804,2015-09-21T00:00:00Z,397
https://decide.madrid.es/proposals/1805,2015-09-21T00:00:00Z,57
https://decide.madrid.es/proposals/1807,2015-09-21T00:00:00Z,55
https://decide.madrid.es/proposals/1808,2015-09-21T00:00:00Z,9
https://decide.madrid.es/proposals/1809,2015-09-21T00:00:00Z,33
https://decide.madrid.es/proposals/1810,2015-09-21T00:00:00Z,27
https://decide.madrid.es/proposals/1811,2015-09-21T00:00:00Z,39
https://decide.madrid.es/proposals/1812,2015-09-21T00:00:00Z,171
https://decide.madrid.es/proposals/1813,2015-09-21T00:00:00Z,82
https://decide.madrid.es/proposals/1814,2015-09-21T00:00:00Z,296
https://decide.madrid.es/proposals/1815,2015-09-21T00:00:00Z,211
https://decide.madrid.es/proposals/1816,2015-09-21T00:00:00Z,28
https://decide.madrid.es/proposals/1817,2015-09-21T00:00:00Z,274
https://decide.madrid.es/proposals/1818,2015-09-21T00:00:00Z,17
https://decide.madrid.es/proposals/1819,2015-09-21T00:00:00Z,26
https://decide.madrid.es/proposals/1820,2015-09-21T00:00:00Z,49
https://decide.madrid.es/proposals/1821,2015-09-21T00:00:00Z,21
https://decide.madrid.es/proposals/1822,2015-09-21T00:00:00Z,235
https://decide.madrid.es/proposals/1823,2015-09-21T00:00:00Z,17
https://decide.madrid.es/proposals/1824,2015-09-21T00:00:00Z,1002
https://decide.madrid.es/proposals/1825,2015-09-21T00:00:00Z,149
https://decide.madrid.es/proposals/1826,2015-09-21T00:00:00Z,122
https://decide.madrid.es/proposals/1827,2015-09-21T00:00:00Z,484
https://decide.madrid.es/proposals/1828,2015-09-21T00:00:00Z,9
https://decide.madrid.es/proposals/1829,2015-09-21T00:00:00Z,173
https://decide.madrid.es/proposals/1831,2015-09-21T00:00:00Z,92
https://decide.madrid.es/proposals/1832,2015-09-21T00:00:00Z,48
https://decide.madrid.es/proposals/1833,2015-09-21T00:00:00Z,18
https://decide.madrid.es/proposals/1834,2015-09-21T00:00:00Z,3
https://decide.madrid.es/proposals/1835,2015-09-21T00:00:00Z,633
https://decide.madrid.es/proposals/1836,2015-09-21T00:00:00Z,955
https://decide.madrid.es/proposals/1837,2015-09-21T00:00:00Z,81
https://decide.madrid.es/proposals/1838,2015-09-21T00:00:00Z,13
https://decide.madrid.es/proposals/1839,2015-09-21T00:00:00Z,116
https://decide.madrid.es/proposals/184,2015-09-15T00:00:00Z,2490
https://decide.madrid.es/proposals/1840,2015-09-21T00:00:00Z,108
https://decide.madrid.es/proposals/1841,2015-09-21T00:00:00Z,34
https://decide.madrid.es/proposals/1842,2015-09-21T00:00:00Z,28
https://decide.madrid.es/proposals/1843,2015-09-21T00:00:00Z,9
https://decide.madrid.es/proposals/1844,2015-09-21T00:00:00Z,78
https://decide.madrid.es/proposals/1845,2015-09-21T00:00:00Z,101
https://decide.madrid.es/proposals/1846,2015-09-21T00:00:00Z,208
https://decide.madrid.es/proposals/1847,2015-09-21T00:00:00Z,20
https://decide.madrid.es/proposals/1848,2015-09-21T00:00:00Z,83
https://decide.madrid.es/proposals/1849,2015-09-21T00:00:00Z,76
https://decide.madrid.es/proposals/185,2015-09-15T00:00:00Z,253
https://decide.madrid.es/proposals/1850,2015-09-21T00:00:00Z,4
https://decide.madrid.es/proposals/1851,2015-09-21T00:00:00Z,16
https://decide.madrid.es/proposals/1852,2015-09-21T00:00:00Z,58
https://decide.madrid.es/proposals/1853,2015-09-21T00:00:00Z,16
https://decide.madrid.es/proposals/1854,2015-09-21T00:00:00Z,48
https://decide.madrid.es/proposals/1855,2015-09-21T00:00:00Z,55
https://decide.madrid.es/proposals/1856,2015-09-21T00:00:00Z,58
https://decide.madrid.es/proposals/1857,2015-09-21T00:00:00Z,84
https://decide.madrid.es/proposals/1858,2015-09-21T00:00:00Z,118
https://decide.madrid.es/proposals/1861,2015-09-21T00:00:00Z,81
https://decide.madrid.es/proposals/1862,2015-09-21T00:00:00Z,95
https://decide.madrid.es/proposals/1863,2015-09-21T00:00:00Z,160
https://decide.madrid.es/proposals/1864,2015-09-21T00:00:00Z,14
https://decide.madrid.es/proposals/1865,2015-09-21T00:00:00Z,9
https://decide.madrid.es/proposals/1866,2015-09-21T00:00:00Z,18
https://decide.madrid.es/proposals/1867,2015-09-21T00:00:00Z,131
https://decide.madrid.es/proposals/1868,2015-09-21T00:00:00Z,7
https://decide.madrid.es/proposals/1869,2015-09-21T00:00:00Z,43
https://decide.madrid.es/proposals/187,2015-09-15T00:00:00Z,903
https://decide.madrid.es/proposals/1870,2015-09-21T00:00:00Z,85
https://decide.madrid.es/proposals/1871,2015-09-21T00:00:00Z,12
https://decide.madrid.es/proposals/1872,2015-09-21T00:00:00Z,29
https://decide.madrid.es/proposals/1874,2015-09-21T00:00:00Z,40
https://decide.madrid.es/proposals/1875,2015-09-21T00:00:00Z,3
https://decide.madrid.es/proposals/1876,2015-09-21T00:00:00Z,62
https://decide.madrid.es/proposals/1877,2015-09-21T00:00:00Z,38
https://decide.madrid.es/proposals/1878,2015-09-21T00:00:00Z,93
https://decide.madrid.es/proposals/1879,2015-09-21T00:00:00Z,195
https://decide.madrid.es/proposals/188,2015-09-15T00:00:00Z,294
https://decide.madrid.es/proposals/1880,2015-09-21T00:00:00Z,20
https://decide.madrid.es/proposals/1881,2015-09-21T00:00:00Z,22
https://decide.madrid.es/proposals/1882,2015-09-21T00:00:00Z,14
https://decide.madrid.es/proposals/1883,2015-09-21T00:00:00Z,33
https://decide.madrid.es/proposals/1884,2015-09-21T00:00:00Z,23
https://decide.madrid.es/proposals/1885,2015-09-21T00:00:00Z,29
https://decide.madrid.es/proposals/1886,2015-09-21T00:00:00Z,16
https://decide.madrid.es/proposals/1887,2015-09-21T00:00:00Z,23
https://decide.madrid.es/proposals/1888,2015-09-21T00:00:00Z,33
https://decide.madrid.es/proposals/1889,2015-09-21T00:00:00Z,66
https://decide.madrid.es/proposals/1890,2015-09-21T00:00:00Z,106
https://decide.madrid.es/proposals/1891,2015-09-21T00:00:00Z,49
https://decide.madrid.es/proposals/1892,2015-09-21T00:00:00Z,116
https://decide.madrid.es/proposals/1893,2015-09-21T00:00:00Z,13
https://decide.madrid.es/proposals/1894,2015-09-21T00:00:00Z,14
https://decide.madrid.es/proposals/1895,2015-09-21T00:00:00Z,113
https://decide.madrid.es/proposals/1896,2015-09-21T00:00:00Z,97
https://decide.madrid.es/proposals/1897,2015-09-21T00:00:00Z,27
https://decide.madrid.es/proposals/1898,2015-09-21T00:00:00Z,31
https://decide.madrid.es/proposals/1899,2015-09-21T00:00:00Z,19
https://decide.madrid.es/proposals/19,2015-09-15T00:00:00Z,590
https://decide.madrid.es/proposals/1900,2015-09-21T00:00:00Z,84
https://decide.madrid.es/proposals/1901,2015-09-21T00:00:00Z,164
https://decide.madrid.es/proposals/1902,2015-09-21T00:00:00Z,121
https://decide.madrid.es/proposals/1903,2015-09-21T00:00:00Z,101
https://decide.madrid.es/proposals/1904,2015-09-21T00:00:00Z,27
https://decide.madrid.es/proposals/1905,2015-09-22T00:00:00Z,40
https://decide.madrid.es/proposals/1906,2015-09-22T00:00:00Z,19
https://decide.madrid.es/proposals/1907,2015-09-22T00:00:00Z,226
https://decide.madrid.es/proposals/1908,2015-09-22T00:00:00Z,35
https://decide.madrid.es/proposals/1909,2015-09-22T00:00:00Z,111
https://decide.madrid.es/proposals/191,2015-09-15T00:00:00Z,152
https://decide.madrid.es/proposals/1911,2015-09-22T00:00:00Z,14
https://decide.madrid.es/proposals/1912,2015-09-22T00:00:00Z,62
https://decide.madrid.es/proposals/1913,2015-09-22T00:00:00Z,501
https://decide.madrid.es/proposals/1914,2015-09-22T00:00:00Z,98
https://decide.madrid.es/proposals/1915,2015-09-22T00:00:00Z,13
https://decide.madrid.es/proposals/1916,2015-09-22T00:00:00Z,29
https://decide.madrid.es/proposals/1917,2015-09-22T00:00:00Z,141
https://decide.madrid.es/proposals/1918,2015-09-22T00:00:00Z,216
https://decide.madrid.es/proposals/1919,2015-09-22T00:00:00Z,20
https://decide.madrid.es/proposals/192,2015-09-15T00:00:00Z,27
https://decide.madrid.es/proposals/1920,2015-09-22T00:00:00Z,120
https://decide.madrid.es/proposals/1921,2015-09-22T00:00:00Z,295
https://decide.madrid.es/proposals/1923,2015-09-22T00:00:00Z,284
https://decide.madrid.es/proposals/1924,2015-09-22T00:00:00Z,117
https://decide.madrid.es/proposals/1925,2015-09-22T00:00:00Z,48
https://decide.madrid.es/proposals/1926,2015-09-22T00:00:00Z,344
https://decide.madrid.es/proposals/1927,2015-09-22T00:00:00Z,331
https://decide.madrid.es/proposals/1928,2015-09-22T00:00:00Z,60
https://decide.madrid.es/proposals/1929,2015-09-22T00:00:00Z,127
https://decide.madrid.es/proposals/193,2015-09-15T00:00:00Z,122
https://decide.madrid.es/proposals/1930,2015-09-22T00:00:00Z,89
https://decide.madrid.es/proposals/1931,2015-09-22T00:00:00Z,46
https://decide.madrid.es/proposals/1932,2015-09-22T00:00:00Z,9
https://decide.madrid.es/proposals/1933,2015-09-22T00:00:00Z,146
https://decide.madrid.es/proposals/1934,2015-09-22T00:00:00Z,20
https://decide.madrid.es/proposals/1935,2015-09-22T00:00:00Z,87
https://decide.madrid.es/proposals/1937,2015-09-22T00:00:00Z,114
https://decide.madrid.es/proposals/1938,2015-09-22T00:00:00Z,44
https://decide.madrid.es/proposals/1939,2015-09-22T00:00:00Z,95
https://decide.madrid.es/proposals/194,2015-09-15T00:00:00Z,97
https://decide.madrid.es/proposals/1940,2015-09-22T00:00:00Z,142
https://decide.madrid.es/proposals/1941,2015-09-22T00:00:00Z,31
https://decide.madrid.es/proposals/1942,2015-09-22T00:00:00Z,65
https://decide.madrid.es/proposals/1943,2015-09-22T00:00:00Z,218
https://decide.madrid.es/proposals/1944,2015-09-22T00:00:00Z,58
https://decide.madrid.es/proposals/1945,2015-09-22T00:00:00Z,29
https://decide.madrid.es/proposals/1946,2015-09-22T00:00:00Z,26
https://decide.madrid.es/proposals/1947,2015-09-22T00:00:00Z,42
https://decide.madrid.es/proposals/1948,2015-09-22T00:00:00Z,31
https://decide.madrid.es/proposals/1949,2015-09-22T00:00:00Z,540
https://decide.madrid.es/proposals/1950,2015-09-22T00:00:00Z,37
https://decide.madrid.es/proposals/1952,2015-09-22T00:00:00Z,22
https://decide.madrid.es/proposals/1954,2015-09-22T00:00:00Z,75
https://decide.madrid.es/proposals/1955,2015-09-22T00:00:00Z,26
https://decide.madrid.es/proposals/1956,2015-09-22T00:00:00Z,67
https://decide.madrid.es/proposals/1957,2015-09-22T00:00:00Z,31
https://decide.madrid.es/proposals/1958,2015-09-22T00:00:00Z,56
https://decide.madrid.es/proposals/1959,2015-09-22T00:00:00Z,19
https://decide.madrid.es/proposals/1960,2015-09-22T00:00:00Z,237
https://decide.madrid.es/proposals/1961,2015-09-22T00:00:00Z,75
https://decide.madrid.es/proposals/1962,2015-09-22T00:00:00Z,129
https://decide.madrid.es/proposals/1963,2015-09-22T00:00:00Z,19
https://decide.madrid.es/proposals/1964,2015-09-22T00:00:00Z,97
https://decide.madrid.es/proposals/1965,2015-09-22T00:00:00Z,102
https://decide.madrid.es/proposals/1966,2015-09-22T00:00:00Z,48
https://decide.madrid.es/proposals/1967,2015-09-22T00:00:00Z,7
https://decide.madrid.es/proposals/1968,2015-09-22T00:00:00Z,184
https://decide.madrid.es/proposals/1969,2015-09-22T00:00:00Z,15
https://decide.madrid.es/proposals/1970,2015-09-22T00:00:00Z,37
https://decide.madrid.es/proposals/1971,2015-09-22T00:00:00Z,14
https://decide.madrid.es/proposals/1972,2015-09-22T00:00:00Z,62
https://decide.madrid.es/proposals/1973,2015-09-22T00:00:00Z,90
https://decide.madrid.es/proposals/1974,2015-09-22T00:00:00Z,62
https://decide.madrid.es/proposals/1975,2015-09-22T00:00:00Z,32
https://decide.madrid.es/proposals/1976,2015-09-22T00:00:00Z,132
https://decide.madrid.es/proposals/1977,2015-09-22T00:00:00Z,86
https://decide.madrid.es/proposals/1978,2015-09-22T00:00:00Z,18
https://decide.madrid.es/proposals/1979,2015-09-22T00:00:00Z,9
https://decide.madrid.es/proposals/198,2015-09-15T00:00:00Z,123
https://decide.madrid.es/proposals/1980,2015-09-22T00:00:00Z,23
https://decide.madrid.es/proposals/1981,2015-09-22T00:00:00Z,28
https://decide.madrid.es/proposals/1982,2015-09-22T00:00:00Z,136
https://decide.madrid.es/proposals/1983,2015-09-22T00:00:00Z,88
https://decide.madrid.es/proposals/1984,2015-09-22T00:00:00Z,52
https://decide.madrid.es/proposals/1985,2015-09-22T00:00:00Z,68
https://decide.madrid.es/proposals/1986,2015-09-22T00:00:00Z,110
https://decide.madrid.es/proposals/1987,2015-09-22T00:00:00Z,138
https://decide.madrid.es/proposals/1988,2015-09-22T00:00:00Z,293
https://decide.madrid.es/proposals/1989,2015-09-22T00:00:00Z,345
https://decide.madrid.es/proposals/199,2015-09-15T00:00:00Z,8415
https://decide.madrid.es/proposals/1990,2015-09-22T00:00:00Z,63
https://decide.madrid.es/proposals/1991,2015-09-22T00:00:00Z,20
https://decide.madrid.es/proposals/1992,2015-09-22T00:00:00Z,76
https://decide.madrid.es/proposals/1993,2015-09-22T00:00:00Z,94
https://decide.madrid.es/proposals/1994,2015-09-22T00:00:00Z,195
https://decide.madrid.es/proposals/1995,2015-09-22T00:00:00Z,18
https://decide.madrid.es/proposals/1996,2015-09-22T00:00:00Z,247
https://decide.madrid.es/proposals/1997,2015-09-22T00:00:00Z,15
https://decide.madrid.es/proposals/1998,2015-09-22T00:00:00Z,102
https://decide.madrid.es/proposals/1999,2015-09-22T00:00:00Z,4
https://decide.madrid.es/proposals/2,2015-09-15T00:00:00Z,82
https://decide.madrid.es/proposals/200,2015-09-15T00:00:00Z,39
https://decide.madrid.es/proposals/2000,2015-09-22T00:00:00Z,52
https://decide.madrid.es/proposals/2001,2015-09-22T00:00:00Z,94
https://decide.madrid.es/proposals/2002,2015-09-22T00:00:00Z,11
https://decide.madrid.es/proposals/2003,2015-09-22T00:00:00Z,63
https://decide.madrid.es/proposals/2004,2015-09-22T00:00:00Z,132
https://decide.madrid.es/proposals/2005,2015-09-22T00:00:00Z,64
https://decide.madrid.es/proposals/2006,2015-09-22T00:00:00Z,272
https://decide.madrid.es/proposals/2007,2015-09-22T00:00:00Z,95
https://decide.madrid.es/proposals/2008,2015-09-22T00:00:00Z,32
https://decide.madrid.es/proposals/2009,2015-09-22T00:00:00Z,20
https://decide.madrid.es/proposals/2010,2015-09-22T00:00:00Z,54
https://decide.madrid.es/proposals/2011,2015-09-22T00:00:00Z,36
https://decide.madrid.es/proposals/2012,2015-09-22T00:00:00Z,85
https://decide.madrid.es/proposals/2013,2015-09-22T00:00:00Z,49
https://decide.madrid.es/proposals/2014,2015-09-22T00:00:00Z,23
https://decide.madrid.es/proposals/2015,2015-09-22T00:00:00Z,96
https://decide.madrid.es/proposals/2016,2015-09-22T00:00:00Z,7
https://decide.madrid.es/proposals/2017,2015-09-22T00:00:00Z,123
https://decide.madrid.es/proposals/2018,2015-09-22T00:00:00Z,229
https://decide.madrid.es/proposals/2019,2015-09-22T00:00:00Z,85
https://decide.madrid.es/proposals/2020,2015-09-22T00:00:00Z,45
https://decide.madrid.es/proposals/2021,2015-09-22T00:00:00Z,37
https://decide.madrid.es/proposals/2022,2015-09-22T00:00:00Z,227
https://decide.madrid.es/proposals/2023,2015-09-22T00:00:00Z,145
https://decide.madrid.es/proposals/2024,2015-09-23T00:00:00Z,61
https://decide.madrid.es/proposals/2025,2015-09-23T00:00:00Z,160
https://decide.madrid.es/proposals/2026,2015-09-23T00:00:00Z,175
https://decide.madrid.es/proposals/2027,2015-09-23T00:00:00Z,38
https://decide.madrid.es/proposals/2028,2015-09-23T00:00:00Z,65
https://decide.madrid.es/proposals/2029,2015-09-23T00:00:00Z,73
https://decide.madrid.es/proposals/203,2015-09-15T00:00:00Z,217
https://decide.madrid.es/proposals/2030,2015-09-23T00:00:00Z,22
https://decide.madrid.es/proposals/2031,2015-09-23T00:00:00Z,22
https://decide.madrid.es/proposals/2032,2015-09-23T00:00:00Z,13
https://decide.madrid.es/proposals/2033,2015-09-23T00:00:00Z,452
https://decide.madrid.es/proposals/2034,2015-09-23T00:00:00Z,86
https://decide.madrid.es/proposals/2035,2015-09-23T00:00:00Z,12
https://decide.madrid.es/proposals/2036,2015-09-23T00:00:00Z,401
https://decide.madrid.es/proposals/2037,2015-09-23T00:00:00Z,513
https://decide.madrid.es/proposals/2038,2015-09-23T00:00:00Z,52
https://decide.madrid.es/proposals/2039,2015-09-23T00:00:00Z,700
https://decide.madrid.es/proposals/2040,2015-09-23T00:00:00Z,120
https://decide.madrid.es/proposals/2041,2015-09-23T00:00:00Z,408
https://decide.madrid.es/proposals/2042,2015-09-23T00:00:00Z,492
https://decide.madrid.es/proposals/2043,2015-09-23T00:00:00Z,88
https://decide.madrid.es/proposals/2044,2015-09-23T00:00:00Z,32
https://decide.madrid.es/proposals/2045,2015-09-23T00:00:00Z,11
https://decide.madrid.es/proposals/2046,2015-09-23T00:00:00Z,268
https://decide.madrid.es/proposals/2047,2015-09-23T00:00:00Z,50
https://decide.madrid.es/proposals/2048,2015-09-23T00:00:00Z,61
https://decide.madrid.es/proposals/2049,2015-09-23T00:00:00Z,41
https://decide.madrid.es/proposals/205,2015-09-15T00:00:00Z,44
https://decide.madrid.es/proposals/2050,2015-09-23T00:00:00Z,23
